00424|||312.00
00426|||391.00
00427|||93.80
00428|||298.00
00505|||180.00
00506|||79.20
00507|||82.30
00508|||53.50
00509|||120.00
00510|||317.00
00511|||530.00
00512|||160.00
00513|||259.00
00514|||160.00
00515|||128.00
00516|||211.00
00517|||110.00
00519|||123.00
00520|||437.00
00523|||778.00
00525|||152.00
00526|||107.00
00527|||54.60
00528|||84.60
00529|||22.25
00530|||76.60
00531|||187.00
00532|||88.60
00533|||22.25
00534|||67.50
00535|||111.00
00537|||282.00
00538|||406.00
00539|||183.00
00540|||422.00
00605|||240.00
00607|||74.50
00608|||85.50
00609|||119.00
00610|||360.00
00613|||498.00
00614|||251.00
00615|||397.00
00622|||617.00
00623|||617.00
00624|||141.00
00625|||180.00
00626|||313.00
00627|||313.00
00630|||141.00
00631|||212.00
00632|||283.00
00633|||152.00
00635|||225.00
00636|||301.00
00641|||138.00
00643|||119.00
00644|||119.00
00645|||76.70
00650|||165.00
00651|||252.00
00652|||331.00
00655|||119.00
00663|||50.70
00664|||39.50
00665|||32.45
00666|||28.60
00667|||25.40
00668|||22.95
00669|||21.40
00670|||19.85
00700|||215.00
00701|||104.00
00702|||396.00
00703|||371.00
00704|||178.00
00705|||189.00
00706|||350.00
00707|||296.00
00708|||281.00
00709|||205.00
00710|||247.00
00711|||89.70
00715|||107.00
00716|||196.00
00717|||207.00
00718|||250.00
00719|||345.00
00721|||82.20
00722|||229.00
00723|||77.60
00724|||77.60
00727|||131.00
00728|||31.65
00729|||36.60
00730|||54.40
00731|||252.00
00732|||29.90
00733|||110.00
00734|||270.00
00735|||75.20
00736|||215.00
00738|||383.00
00739|||164.00
00740|||131.00
00741|||131.00
00742|||180.00
00743|||183.00
00744|||148.00
00745|||34.20
00746|||179.00
00747|||44.95
00748|||105.00
00749|||148.00
00750|||82.00
00751|||148.00
00752|||77.60
00753|||107.00
00754|||72.10
00755|||22.30
00757|||31.65
00758|||72.10
00759|||72.10
00760|||52.10
00761|||92.80
00762|||5.15
00763|||5.50
00764|||7.35
00765|||118.00
00767|||5.45
00768|||16.10
00769|||146.00
00770|||74.80
00771|||65.80
00774|||252.00
00775|||92.00
00776|||92.00
00780|||43.15
00782|||71.30
00783|||92.00
00784|||35.90
00785|||92.00
00786|||127.00
00787|||198.00
00788|||224.00
00789|||210.00
00790|||39.30
00791|||57.60
00792|||26.50
00793|||14.10
00794|||274.00
00797|||419.00
00798|||192.00
00799|||361.00
00800|||541.00
00801|||72.10
00802|||90.00
00803|||112.00
00804|||167.00
00805|||127.00
00806|||215.00
00807|||264.00
00808|||405.00
00809|||699.00
00810|||540.00
00811|||81.70
00812|||180.00
00813|||262.00
00814|||180.00
00815|||131.00
00816|||89.70
00817|||40.70
00818|||133.00
00819|||264.00
00820|||83.70
00821|||83.70
00822|||63.40
00823|||63.40
00824|||107.00
00825|||107.00
00826|||248.00
00827|||430.00
00830|||402.00
00835|||215.00
00836|||250.00
00839|||1079.00
00840|||1212.00
00841|||643.00
00842|||611.00
00843|||169.00
00844|||164.00
00845|||180.00
00846|||36.60
00847|||274.00
00848|||241.00
00853|||52.10
00854|||192.00
00855|||169.00
00856|||112.00
00857|||192.00
00859|||308.00
00862|||540.00
00866|||178.00
00868|||695.00
00869|||192.00
00871|||180.00
00874|||45.00
00875|||72.10
00876|||253.00
00877|||72.10
00878|||109.00
00880|||180.00
00881|||148.00
00882|||64.90
00885|||84.20
00886|||170.00
00888|||542.00
00889|||272.00
00890|||192.00
00891|||312.00
00892|||214.00
00893|||156.00
00894|||389.00
00896|||263.00
00897|||279.00
00898|||530.00
00900|||346.00
00901|||242.00
00902|||118.00
00905|||18.15
00906|||120.00
00907|||91.10
00908|||146.00
00909|||107.00
00910|||85.30
00911|||45.10
00914|||120.00
00915|||267.00
00919|||18.05
00920|||89.10
00921|||788.00
00922|||107.00
00923|||58.70
00924|||36.60
00925|||1098.00
00926|||397.00
00927|||113.00
00928|||41.30
00929|||61.80
00930|||19.45
00931|||47.45
00932|||47.45
00933|||36.60
00934|||36.60
00935|||41.30
00936|||47.45
00937|||36.60
00938|||61.80
00940|||47.45
00941|||89.70
00942|||50.10
00943|||29.80
00944|||947.00
00945|||137.00
00946|||132.00
00947|||515.00
00948|||389.00
00950|||72.10
00951|||107.00
00952|||89.70
00953|||146.00
00954|||154.00
00955|||154.00
00956|||179.00
00957|||179.00
00958|||72.10
00959|||107.00
00960|||16.70
00961|||51.50
00962|||11.20
00963|||51.50
00964|||42.80
00965|||89.70
00966|||154.00
00967|||118.00
00968|||118.00
00969|||118.00
00970|||36.60
00971|||89.70
00972|||61.80
00973|||36.60
00974|||35.65
00975|||35.65
00976|||309.00
00977|||180.00
00978|||422.00
00979|||557.00
00980|||589.00
00981|||589.00
00982|||562.00
00983|||343.00
00984|||192.00
00985|||159.00
00986|||107.00
00987|||213.00
00988|||239.00
00989|||336.00
00994|||322.00
00995|||3805.00
00997|||2617.00
00998|||3228.00
01005|||105.00
01007|||228.00
01011|||59.80
01012|||59.80
01013|||179.00
01015|||279.00
01016|||364.00
01019|||119.00
01021|||71.40
01022|||267.00
01025|||345.00
01026|||459.00
01032|||313.00
01034|||418.00
01035|||497.00
01036|||459.00
01037|||530.00
01040|||208.00
01042|||345.00
01044|||477.00
01050|||119.00
01059|||83.70
01065|||112.00
01070|||167.00
01071|||148.00
01072|||114.00
01073|||71.40
01074|||200.00
01075|||119.00
01076|||71.40
01077|||153.00
01082|||66.40
01084|||76.60
01088|||160.00
01090|||160.00
01091|||364.00
01093|||112.00
01094|||458.00
01095|||94.30
01096|||93.00
01102|||359.00
01103|||119.00
01104|||71.40
01105|||6.25
01106|||94.30
01107|||100.00
01108|||83.70
01110|||99.20
01111|||140.00
01112|||89.30
01115|||179.00
01116|||179.00
01124|||128.00
01125|||192.00
01135|||345.00
01138|||345.00
01140|||359.00
01141|||477.00
01142|||326.00
01143|||439.00
01144|||297.00
01145|||397.00
01146|||690.00
01147|||326.00
01148|||439.00
01149|||776.00
01150|||776.00
01151|||83.70
01156|||119.00
01157|||149.00
01158|||345.00
01159|||119.00
01160|||211.00
01164|||55.80
01165|||112.00
01166|||167.00
01168|||223.00
01172|||94.30
01173|||99.20
01174|||105.00
01175|||110.00
01176|||114.00
01177|||119.00
01178|||124.00
01179|||128.00
01180|||134.00
01181|||140.00
01186|||128.00
01187|||192.00
01192|||167.00
01200|||91.50
01201|||127.00
01202|||91.50
01205|||76.50||||||
01206|||116.00||||||
01207|||83.80||||||
01210|||632.00||||||
01211|||886.00||||||
01212|||632.00||||||
01215|||76.50||||||
01216|||116.00||||||
01217|||83.80||||||
01411|||632.00||||||
01412|||551.00||||||
01413|||1033.00||||||
01421|||313.00||||||
01422|||275.00||||||
01423|||473.00||||||
01431|||161.00||||||
01432|||183.00
01433|||236.00
01441|||53.50
01442|||69.20
01443|||121.00
01511|||671.00
01512|||495.00
01513|||427.00
01521|||271.00
01522|||179.00
01523|||134.00
01531|||179.00
01532|||133.00
01533|||67.20
01705|||175.00
01706|||77.00
01707|||104.00
01708|||51.10
01709|||115.00
01710|||309.00
01712|||156.00
01713|||225.00
01714|||156.00
01715|||112.00
01720|||127.00
01721|||131.00
01728|||43.20
01730|||74.30
01731|||107.00
01732|||180.00
01810|||220.00
01811|||48.10
01812|||77.00
01813|||109.00
01821|||60.20
01822|||96.20
01823|||135.00
01831|||92.00
01832|||147.00
01833|||219.00
01841|||60.20
01842|||96.20
01843|||135.00
01850|||187.00
01851|||163.00
01860|||122.00
01861|||117.00
01862|||87.60
02005|||293.00
02007|||92.60
02008|||72.70
02009|||153.00
02010|||242.00
02011|||161.00
02012|||400.00
02014|||158.00
02015|||164.00
02017|||89.00
02018|||82.40
02019|||82.40
02020|||93.90
02025|||351.00
02026|||88.30
02027|||261.00
02028|||163.00
02030|||263.00
02031|||88.30
02032|||177.00
02034|||70.20
02035|||134.00
02036|||88.30
02037|||46.60
02038|||51.40
02039|||43.80
02040|||436.00
02041|||102.00
02042|||151.00
02043|||200.00
02044|||252.00
02045|||88.30
02047|||206.00
02048|||44.00
02049|||102.00
02058|||872.00
02061|||144.00
02062|||41.15
02063|||102.00
02064|||128.00
02065|||41.15
02066|||88.30
02067|||212.00
02068|||41.15
02069|||172.00
02072|||107.00
02073|||447.00
02075|||248.00
02076|||681.00
02090|||440.00
02091|||440.00
02092|||710.00
02100|||1544.00
02101|||5789.00
02103|||290.00
02104|||2896.00
02105|||4827.00
02106|||1911.00
02107|||963.00
02108|||68.20
02109|||73.40
02110|||2649.00
02111|||3672.00
02112|||3472.00
02116|||1723.00
02118|||158.00
02119|||116.00
02120|||83.90
02122|||83.90
02123|||676.00
02126|||1838.00
02127|||1349.00
02129|||1156.00
02132|||296.00
02133|||1446.00
02134|||2127.00
02135|||2755.00
02144|||443.00
02145|||4592.00
02146|||73.40
02147|||211.00
02148|||387.00
02149|||73.40
02150|||186.00
02152|||384.00
02153|||186.00
02154|||1099.00
02155|||963.00
02156|||290.00
02157|||125.00
02158|||869.00
02159|||1797.00
02160|||1765.00
02161|||1225.00
02162|||1737.00
02163|||1929.00
02166|||1544.00
02167|||105.00
02168|||3140.00
02169|||2302.00
02171|||417.00
02172|||963.00
02173|||2449.00
02174|||1017.00
02175|||2791.00
02176|||430.00
02177|||1133.00
02178|||1634.00
02180|||1487.00
02181|||1696.00
02182|||2052.00
02183|||743.00
02184|||1099.00
02187|||1929.00
02188|||1488.00
02189|||2069.00
02190|||394.00
02192|||1581.00
02194|||2649.00
02195|||745.00
02196|||743.00
02197|||1701.00
02198|||1147.00
02199|||2990.00
02206|||223.00
02209|||1313.00
02210|||121.00
02221|||73.40
02223|||172.00
02224|||591.00
02231|||1438.00
02233|||3053.00
02234|||1589.00
02239|||968.00
02241|||1552.00
02242|||2156.00
02243|||2871.00
02244|||1660.00
02245|||1798.00
02246|||1798.00
02247|||1660.00
02248|||2107.00
02249|||1660.00
02250|||968.00
02251|||517.00
02252|||1207.00
02253|||2799.00
02254|||223.00
02255|||642.00
02256|||2348.00
02259|||1833.00
02260|||2373.00
02261|||1053.00
02262|||3264.00
02263|||899.00
02264|||1833.00
02265|||1660.00
02266|||121.00
02267|||864.00
02268|||2626.00
02269|||1275.00
02270|||2156.00
02271|||5391.00
02272|||3234.00
02273|||3053.00
02274|||346.00
02275|||2864.00
02276|||1833.00
02279|||5222.00
02280|||6535.00
02281|||3401.00
02282|||5222.00
02298|||417.00
02299|||517.00
02301|||172.00
02303|||104.00
02304|||261.00
02305|||379.00
02306|||448.00
02307|||311.00
02308|||485.00
02309|||864.00
02310|||1244.00
02315|||1589.00
02317|||139.00
02318|||207.00
02319|||694.00
02321|||726.00
02322|||275.00
02323|||448.00
02324|||91.10
02325|||137.00
02326|||1313.00
02327|||1833.00
02328|||448.00
02329|||622.00
02330|||448.00
02331|||694.00
02332|||1589.00
02333|||1694.00
02334|||1313.00
02335|||1382.00
02336|||361.00
02337|||864.00
02338|||2007.00
02339|||699.00
02341|||172.00
02342|||2180.00
02343|||1035.00
02345|||311.00
02346|||270.00
02347|||2523.00
02348|||968.00
02349|||1382.00
02351|||968.00
02352|||1140.00
02353|||1526.00
02354|||1660.00
02355|||2101.00
02358|||1258.00
02359|||1438.00
02360|||968.00
02361|||1487.00
02362|||517.00
02363|||864.00
02364|||172.00
02365|||346.00
02399|||311.00
02403|||699.00
02406|||657.00
02407|||797.00
02408|||517.00
02409|||1140.00
02410|||1382.00
02411|||3575.00
02412|||346.00
02413|||448.00
02414|||3908.00
02418|||2245.00
02419|||417.00
02420|||223.00
02421|||104.00
02422|||1032.00
02423|||1206.00
02424|||968.00
02425|||1729.00
02428|||485.00
02429|||555.00
02430|||1206.00
02431|||3922.00
02432|||4268.00
02433|||864.00
02434|||1729.00
02435|||1196.00
02437|||1660.00
02438|||1140.00
02440|||918.00
02441|||809.00
02442|||347.00
02443|||429.00
02444|||347.00
02445|||517.00
02446|||485.00
02447|||139.00
02448|||346.00
02449|||517.00
02450|||694.00
02451|||1140.00
02452|||172.00
02453|||517.00
02454|||517.00
02455|||864.00
02456|||1140.00
02457|||223.00
02458|||448.00
02459|||1487.00
02470|||2864.00
02471|||2284.00
02472|||2626.00
02473|||4294.00
02474|||2864.00
02476|||1729.00
02477|||1313.00
02478|||1002.00
02479|||3575.00
02480|||3575.00
02505|||241.00
02507|||73.40
02508|||60.50
02509|||121.00
02510|||179.00
02511|||220.00
02512|||361.00
02513|||270.00
02514|||109.00
02515|||361.00
02520|||42.50
02521|||46.35
02525|||24.85
02526|||31.15
02527|||67.40
02528|||134.00
02529|||31.15
02530|||67.40
02531|||49.85
02532|||16.35
02533|||67.40
02534|||67.40
02535|||319.00
02536|||131.00
02538|||204.00
02539|||189.00
02540|||172.00
02541|||145.00
02542|||89.90
02600|||6535.00
02601|||3269.00
02610|||3264.00
02612|||5229.00
02613|||6535.00
02614|||3264.00
02618|||2615.00
02622|||5229.00
02623|||6535.00
03005|||239.00
03007|||91.20
03008|||57.20
03009|||116.00
03010|||324.00
03011|||154.00
03030|||1781.00
03031|||2732.00
03032|||2732.00
03033|||2732.00
03034|||2732.00
03035|||5454.00
03036|||2277.00
03045|||2054.00
03046|||511.00
03047|||452.00
03048|||412.00
03049|||957.00
03053|||1452.00
03055|||4806.00
03056|||5943.00
03057|||3471.00
03058|||4733.00
03059|||5488.00
03065|||3471.00
03066|||409.00
03094|||6240.00
03095|||2925.00
03096|||3475.00
03097|||4022.00
03100|||86.60
03101|||479.00
03102|||2530.00
03103|||2197.00
03104|||2170.00
03106|||3647.00
03108|||1546.00
03110|||301.00
03111|||1546.00
03112|||2011.00
03113|||3160.00
03114|||6161.00
03115|||1745.00
03116|||3326.00
03118|||3413.00
03119|||3909.00
03120|||2853.00
03121|||2011.00
03122|||2247.00
03123|||3160.00
03124|||2187.00
03125|||4049.00
03126|||1380.00
03127|||537.00
03128|||1924.00
03129|||3289.00
03130|||8621.00
03131|||4281.00
03132|||3103.00
03133|||6161.00
03135|||7482.00
03136|||5155.00
03137|||2529.00
03138|||2529.00
03139|||979.00
03140|||3080.00
03141|||3964.00
03142|||1189.00
03143|||2711.00
03144|||4231.00
03145|||2415.00
03146|||3695.00
03147|||4398.00
03148|||605.00
03150|||2660.00
03151|||1675.00
03152|||1981.00
03153|||2984.00
03155|||2008.00
03156|||1560.00
03157|||1711.00
03158|||1297.00
03159|||1413.00
03160|||2878.00
03161|||1508.00
03162|||2347.00
03163|||1711.00
03164|||2181.00
03165|||629.00
03166|||1826.00
03167|||269.00
03168|||3854.00
03169|||1454.00
03170|||1375.00
03172|||1983.00
03173|||1375.00
03174|||2623.00
03175|||2120.00
03176|||2084.00
03177|||1675.00
03178|||1974.00
03179|||996.00
03180|||2767.00
03181|||2140.00
03182|||2140.00
03183|||3716.00
03184|||2140.00
03185|||2731.00
03188|||612.00
03189|||932.00
03196|||596.00
03198|||469.00
03200|||1218.00
03201|||928.00
03204|||1444.00
03205|||912.00
03207|||1727.00
03211|||118.00
03215|||98.70
03216|||76.70
03217|||274.00
03218|||979.00
03219|||828.00
03220|||1325.00
03221|||1029.00
03222|||11301.00
03223|||686.00
03224|||3990.00
03225|||772.00
03227|||101.00
03231|||1269.00
03232|||1552.00
03233|||950.00
03235|||499.00
03236|||2328.00
03237|||997.00
03238|||997.00
03239|||3103.00
03240|||992.00
03241|||1671.00
03250|||6621.00
03301|||596.00
03302|||338.00
03303|||764.00
03304|||1073.00
03305|||1199.00
03306|||764.00
03307|||506.00
03310|||280.00
03311|||85.80
03312|||140.00
03320|||886.00
04000|||782.00
04001|||458.00
04003|||786.00
04005|||288.00
04007|||78.70
04008|||59.10
04009|||134.00
04010|||302.00
04011|||1966.00
04012|||152.00
04014|||985.00
04017|||1166.00
04018|||1166.00
04022|||491.00
04023|||491.00
04024|||591.00
04025|||1445.00
04026|||491.00
04029|||786.00
04032|||198.00
04033|||786.00
04034|||152.00
04035|||302.00
04036|||328.00
04037|||656.00
04038|||498.00
04039|||1651.00
04040|||131.00
04041|||328.00
04042|||656.00
04043|||526.00
04044|||985.00
04045|||328.00
04046|||458.00
04047|||724.00
04048|||985.00
04049|||281.00
04050|||1113.00
04052|||1246.00
04092|||368.00
04093|||183.00
04106|||1705.00
04107|||302.00
04110|||458.00
04111|||328.00
04114|||643.00
04116|||404.00
04118|||90.60
04119|||60.40
04201|||985.00
04202|||1445.00
04203|||985.00
04204|||786.00
04206|||526.00
04208|||982.00
04212|||1310.00
04216|||920.00
04217|||786.00
04218|||2161.00
04219|||1310.00
04220|||576.00
04221|||428.00
04222|||723.00
04223|||999.00
04224|||999.00
04225|||723.00
04227|||832.00
04228|||1445.00
04229|||1445.00
04230|||656.00
04232|||190.00
04233|||381.00
04300|||92.00
04301|||261.00
04303|||395.00
04304|||131.00
04305|||78.70
04306|||261.00
04307|||853.00
04309|||288.00
04311|||288.00
04312|||261.00
04316|||526.00
04317|||35.90
04318|||1868.00
04320|||817.00
04322|||1357.00
04401|||1182.00
04402|||328.00
04404|||78.70
04405|||341.00
04406|||261.00
04408|||1182.00
04410|||341.00
04411|||1182.00
04421|||832.00
04422|||1017.00
04424|||1299.00
04427|||726.00
04429|||864.00
04432|||288.00
04500|||261.00
04502|||261.00
04503|||158.00
04508|||145.00
04509|||35.90
04510|||261.00
04512|||328.00
04515|||131.00
04516|||656.00
04517|||526.00
04530|||131.00
04531|||261.00
04533|||78.70
04536|||576.00
04545|||65.60
04551|||576.00
04602|||985.00
04605|||1299.00
04616|||1357.00
04617|||1766.00
04620|||335.00
04621|||335.00
04622|||335.00
04623|||505.00
04624|||840.00
04625|||672.00
04626|||1966.00
04627|||2557.00
04628|||1048.00
04660|||198.00
04662|||198.00
04664|||749.00
04680|||297.00
04699|||16.40
06005|||229.00
06007|||60.00
06008|||53.10
06009|||113.00
06010|||183.00
06012|||113.00
06015|||22.95
06016|||286.00
06017|||610.00
06018|||930.00
06019|||299.00
06020|||584.00
06021|||727.00
06022|||1163.00
06023|||1309.00
06024|||727.00
06025|||1163.00
06026|||875.00
06027|||293.00
06028|||135.00
06029|||179.00
06030|||1163.00
06031|||1459.00
06032|||1746.00
06033|||875.00
06034|||584.00
06035|||179.00
06036|||875.00
06040|||727.00
06041|||875.00
06042|||179.00
06043|||240.00
06044|||727.00
06045|||299.00
06046|||152.00
06047|||299.00
06048|||584.00
06049|||12.70
06050|||875.00
06051|||240.00
06052|||584.00
06053|||875.00
06054|||2034.00
06055|||991.00
06056|||1457.00
06057|||875.00
06058|||1163.00
06060|||1163.00
06061|||584.00
06062|||875.00
06063|||286.00
06064|||441.00
06065|||584.00
06066|||1151.00
06069|||231.00
06070|||152.00
06071|||299.00
06072|||584.00
06073|||8.30
06075|||584.00
06076|||584.00
06077|||584.00
06078|||58.40
06079|||88.40
06080|||44.95
06081|||299.00
06082|||152.00
06083|||152.00
06084|||88.40
06085|||920.00
06086|||618.00
06087|||149.00
06109|||494.00
06110|||1597.00
06111|||1309.00
06112|||152.00
06113|||441.00
06114|||875.00
06115|||1746.00
06116|||727.00
06117|||584.00
06118|||1163.00
06119|||875.00
06120|||1597.00
06123|||591.00
06124|||892.00
06125|||377.00
06126|||663.00
06127|||1876.00
06128|||2805.00
06129|||2321.00
06130|||299.00
06131|||584.00
06132|||584.00
06133|||1259.00
06134|||584.00
06135|||357.00
06136|||1459.00
06137|||1163.00
06138|||2034.00
06139|||1021.00
06140|||211.00
06141|||441.00
06142|||1021.00
06143|||1459.00
06144|||1459.00
06145|||1021.00
06146|||639.00
06147|||1163.00
06148|||875.00
06149|||441.00
06150|||1163.00
06151|||1309.00
06153|||1163.00
06154|||875.00
06156|||441.00
06157|||837.00
06159|||2624.00
06163|||441.00
06164|||727.00
06165|||1320.00
06166|||824.00
06167|||875.00
06168|||584.00
06169|||1459.00
06170|||1459.00
06171|||584.00
06172|||875.00
06173|||727.00
06175|||2034.00
06176|||1459.00
06177|||1459.00
06178|||930.00
06179|||286.00
06180|||584.00
06181|||584.00
06182|||480.00
06183|||883.00
06184|||531.00
06185|||1574.00
06186|||531.00
06187|||883.00
06188|||883.00
06189|||362.00
06193|||1053.00
06194|||1402.00
06195|||1053.00
06196|||179.00
06197|||361.00
06198|||361.00
06200|||299.00
06201|||584.00
06202|||875.00
06203|||1108.00
06204|||361.00
06205|||152.00
06206|||299.00
06207|||584.00
06210|||711.00
06211|||1053.00
06212|||794.00
06213|||1571.00
06214|||1128.00
06215|||3359.00
06216|||1571.00
06217|||5767.00
06218|||403.00
06219|||324.00
06220|||6218.00
06221|||537.00
06222|||247.00
06223|||247.00
06224|||403.00
06225|||247.00
06226|||648.00
06227|||344.00
06228|||806.00
06229|||713.00
06231|||2060.00
06232|||386.00
06233|||227.00
06234|||774.00
06235|||513.00
06236|||105.00
06237|||322.00
06238|||521.00
06240|||742.00
06241|||892.00
06242|||892.00
06243|||1378.00
06244|||1097.00
06245|||1471.00
06246|||211.00
06250|||1471.00
06251|||1471.00
06252|||1471.00
06253|||1471.00
06255|||462.00
06256|||452.00
06257|||897.00
06258|||614.00
06259|||899.00
06260|||299.00
06261|||1185.00
06262|||299.00
06265|||299.00
06266|||742.00
06270|||1039.00
06271|||215.00
06272|||58.40
06273|||593.00
06280|||593.00
06281|||892.00
06282|||1053.00
06291|||875.00
06292|||1309.00
06293|||1182.00
06294|||892.00
06300|||2002.00
06301|||2847.00
06302|||5722.00
06303|||4561.00
06304|||2035.00
06305|||1150.00
06306|||1716.00
06307|||1432.00
06308|||1506.00
06309|||2232.00
06310|||5722.00
06311|||8578.00
06312|||5722.00
06313|||5722.00
06314|||1143.00
07005|||292.00
07006|||86.10
07007|||73.70
07008|||63.00
07009|||147.00
07010|||385.00
07012|||171.00
07025|||240.00
07027|||387.00
07028|||223.00
07041|||142.00
07045|||119.00
07053|||420.00
07055|||419.00
07059|||174.00
07061|||248.00
07072|||372.00
07073|||407.00
07074|||785.00
07075|||372.00
07076|||372.00
07082|||372.00
07108|||780.00
07109|||449.00
07110|||335.00
07111|||585.00
07112|||606.00
07116|||1587.00
07134|||1189.00
07139|||419.00
07140|||819.00
07141|||116.00
07142|||766.00
07143|||896.00
07145|||123.00
07146|||1115.00
07360|||1963.00
07361|||819.00
07363|||1631.00
07365|||2854.00
07366|||2371.00
07402|||1318.00
07403|||1985.00
07404|||1631.00
07405|||3072.00
07406|||3602.00
07407|||3976.00
07408|||3976.00
07409|||4347.00
07410|||4471.00
07411|||4983.00
07412|||1671.00
07413|||1963.00
07430|||312.00
07431|||2446.00
07432|||1381.00
07433|||1963.00
07434|||2269.00
07435|||1740.00
07436|||1963.00
07437|||2607.00
07438|||3263.00
07440|||3072.00
07441|||2885.00
07442|||3918.00
07443|||2607.00
07444|||5222.00
07445|||1740.00
07446|||1963.00
07447|||1740.00
07448|||2607.00
07449|||2607.00
07450|||1631.00
07451|||868.00
07452|||2607.00
07455|||2718.00
07460|||248.00
07461|||291.00
07462|||387.00
07463|||325.00
07464|||680.00
07465|||460.00
07466|||1220.00
07470|||514.00
07471|||1035.00
07472|||1438.00
07473|||722.00
07474|||1438.00
07475|||722.00
07479|||1337.00
07497|||672.00
07498|||1723.00
07500|||1223.00
07515|||248.00
07516|||372.00
07517|||1355.00
07518|||1613.00
07519|||1318.00
07522|||407.00
07526|||85.10
07528|||203.00
07536|||2240.00
07546|||626.00
07552|||1940.00
07554|||1318.00
07556|||1687.00
07560|||314.00
07561|||524.00
07562|||524.00
07563|||400.00
07565|||2240.00
07566|||2023.00
07567|||4192.00
07569|||2947.00
07570|||2173.00
07571|||3496.00
07574|||762.00
07578|||1934.00
07580|||1748.00
07588|||1276.00
07589|||3565.00
07590|||1024.00
07593|||1032.00
07596|||248.00
07597|||1154.00
07600|||1052.00
07601|||1318.00
07602|||82.60
07603|||819.00
07610|||620.00
07614|||1223.00
07615|||1862.00
07623|||3051.00
07624|||3051.00
07626|||1223.00
07627|||1318.00
07628|||1934.00
07630|||1024.00
07632|||1390.00
07633|||3466.00
07634|||1318.00
