00048|Tray Service||33.25
00049|Advice by telephone - per 15 minutes or portion||66.30
00050|Eye bank services|105.18|343.00
00051|Corneal tissue processing|368.41|1202.00
00052|Biofeedback - per half hour||112.00
00053|Hypnosis||112.00
00054|Preventive Medicine counselling||112.00
00055|Driver's license full exam||113.00
00056|Driver's licence partial exam||57.60
00058|Premarital Examination||112.00
00059|Insurance Company Form - extensive report||148.00
00060|Certificate Time Loss Benefit form||33.25
00061|Letter, Medical advice||112.00
00062|Adoption - Examination - initial, of well child, report|62.03|116.00
00063|Examination, for Chronic or Rehabilitation care||116.00
00064|Adoption - Subsequent Exam - within 6 months|27.90|56.60
00065|Mental Ill-health - Investigation|61.41|116.00
00066|Mental Ill-health - Documentation|27.60|56.60
00067|Mental Ill-Health - Voluntary Committal|27.52|60.60
00068|Examination, Physical Fitness||56.10
00069|Insurance Company Form - short report||112.00
00070|Medico-Legal (ordinary printed form)||130.00
00071|Medico-Legal (letter or form)||272.00
00072|Medico-Legal (report)||815.00
00073|Medico-Legal (opinion)||1361.00
00074|Court Testimony - per day||2176.00
00075|Court Testimony - per half day or less||1361.00
00080|Minor tray fee|8.89|17.05
00081|Emergency Bedside care|88.02|227.00
00082|Critical care monitoring|52.79|112.00
00083|Crisis Intervention|88.02|227.00
00084|Accompanying patients|185.00|250.00
00085|Visit - Jail - prisoner examination - day time||159.00
00086|Visit - Jail - prisoner examination - subsequent visit||159.00
00087|Visit - Jail - prisoner examination - additional prisoners - each||112.00
00088|Visit - Jail - prisoner examination - night, Saturday, Sunday, or Stat. Holiday||207.00
00089|Visit - In Office - prisoner examination - each||112.00
00090|Major tray fee|26.68|51.20
00091|Court Preparation by expert witness - per hour||324.00
00092|Failure of notification of court adjournment||1632.00
00093|Transfer of Patient Records||27.20
00094|YAG laser tray service fee|55.59|121.00
00095|Review of records by physician||76.00
00096|Photocopying, per page||1.20
00097|Examination & Red Cross form - Plasmapheresis donors||80.70
00098|ICBC Consultation||47.92
00099|Misc. (general services)|223.45|
00100|Visit - In Office (age 2-59) - G.P.|27.90|56.60
00101|Visit - In Office - complete examination (age 2-59) - G.P.|62.03|122.00
00103|Visit - Home - day - G.P.|64.56|100.00
00104|Visit - Home - day - extra patients - G.P.|32.28|50.10
00105|Visit - Hospital - On-Call, On-Site - Night - G.P.|51.25|106.00
00108|Visit - Hospital - essential, non-emergent, additional - G.P.|31.31|49.80
00109|Visit - Hospital - first - G.P.|74.23|113.00
00110|Consultation - G.P. - in or out of office (age 2-59)|62.03|122.00
00111|Visit - Emergency - Home or scene of accident - G.P.|104.09|198.00
00112|Visit - Emergency - Day - G.P.|81.47|144.00
00113|Visit - Hospital - On-Call, On-Site - Evening - G.P.|36.44|80.50
00114|Visit - Nursing Home - one or multiple, per patient - G.P.|21.74|49.80
00115|Visit - Nursing Home - one patient - when specially called - G.P.|64.56|100.00
00116|Consultation - G.P. - special in-hospital|136.37|250.00
00117|E.C.G. Interpretation only G.P.|8.79|21.30
00118|Caesarean section - attendance by G.P.|80.23|172.00
00119|Newborn Care, Routine, in Hospital-G.P.|61.41|122.00
00120|Counselling - individual - in office (age 2-59) - G.P.|48.57|122.00
00121|Group counselling - G.P. - 2 or more patients - first full hour|79.40|230.00
00122|Group counselling - G.P. - 2 or more patients - second hour - per 1/2 hour|39.75|115.00
00123|Visit - Hospital - On-Call, On-Site - Sat./Sun./Stat.Holiday - G.P.|36.44|80.50
00127|Visit - Hospital - for terminal care - G.P.|31.31|49.80
00128|Supportive Care-G.P.|26.51|49.80
00190|Treatments other than excision- minor|27.60|58.80
00193|Non-CVT Certified surgical assist @ Open Heart Surgery|24.70|64.50
00194|Surgical Assistance (< $105.00)|65.21|139.00
00195|Surgical Assistance ($105.00 to $314.00 inclusive)|115.58|247.00
00196|Surgical Assistance ($314.01 to $523.00 inclusive)|162.97|347.00
00197|Surgical Assistance (> $523.00)|213.40|455.00
00198|Surgical Assistant - > 3 hours (continuous)|24.41|51.80
00199|Misc.|336.19|
00204|Directive care by Consultants - G.P.|20.87|67.10
00205|Visit - Emergency - Dermatology|82.99|256.00
00206|Examination Systemic Diseases Dermatological|125.64|376.00
00207|Visit - Office - Dermatology|21.89|67.10
00208|Visit - Hospital - Dermatology|20.87|67.10
00209|Visit - Home - subsequent - Dermatology|41.58|125.00
00210|Consultation - Dermatology|52.95|158.00
00214|Consultation - Dermatology - repeat or limited|36.15|111.00
00217|Skin lesions - special therapy|10.29|33.05
00218|Curettage Electrosurgery, skin carcinoma|57.28|170.00
00219|Curettage Skin Carcinoma, Additional lesion|28.62|84.60
00222|Psoralen Ultra Violet A treatment - whole body|19.94|70.10
00223|Psoralen Ultra Violet A treatment - partial body|19.94|70.10
00224|Ultra violet B treatment, whole or partial body|19.94|70.40
00225|Moh's Technique-initial cut|341.56|1013.00
00226|Moh's Technique-additional cuts|295.85|875.00
00227|Moh's Technique-technical component|318.49|832.00
00228|Epilation (Photo) of facial hair|27.88|81.10
00235|Pulsed laser- face/neck - < 50cm2|66.61|216.00
00236|Pulsed laser - face/neck/eyelid - > 50cm2|99.91|323.00
00237|Pulsed laser/GA|37.21|119.00
00278|ICBC  CL19 Form||134.55
00299|Misc.|911.22|
00301|Geriatric Assessment|217.85|594.00
00302|Geriatric Reassessment|59.62|157.00
00305|Visit - Emergency - Internal Medicine|93.00|238.00
00306|Directive care - Internal Medicine|38.19|75.90
00307|Visit - Office - Internal Medicine|39.89|80.30
00308|Visit - Hospital - Internal Medicine|23.51|58.90
00309|Visit - Home - Internal Medicine|41.97|118.00
00310|Consultation - Internal Medicine|137.05|415.00
00312|Consultation - Internal Medicine - limited|65.80|209.00
00313|Group counselling - Internal Medicine - 2 or more patients - first full hour|91.75|421.00
00314|Consultation - Internal Medicine - prolonged visit|44.80|209.00
00315|Group counselling - Internal Medicine - 2 or more patients - second hour - per 1/2 hour|45.85|216.00
00316|Electrocardiogram and Interpretation Office (Int. Med.)|24.05|71.60
00317|Electrocardiogram and Interpretation Home (Int. Med.)|33.45|111.00
00318|Electrocardiogram, Interpretation only, Int. Med.|8.42|29.15
00319|Central catheter insertion - TPN|55.46|164.00
00320|Master's 2-step - interpretation|16.83|56.20
00321|Electrocardiogram Masters 2-Step- technical fee|49.72|161.00
00322|Cardioangiogram Internist part|45.64|158.00
00323|Dialysis - Peritoneal - initial consultation and 2 weeks care|341.49|1115.00
00325|Cardioversion|79.10|266.00
00326|Pacemaker testing - single chamber (professional fee)|45.36|152.00
00328|Pacemaker testing - dual chamber (professional fee)|68.02|232.00
00330|Pacemaker temporary - external|156.97|528.00
00331|Chest drainage - closed|105.08|311.00
00332|Pacemaker, Internist Standby|79.10|267.00
00333|Pacemaker, Internist Generator|258.25|866.00
00334|Graded exercise test - Internal Medicine (performance and interpretation)|73.06|246.00
00335|Graded exercise test - Internal Medicine (professional fee)|43.34|145.00
00336|Graded exercise test - Internal Medicine (technical fee)|29.72|100.00
00337|Transfusion, Replacement Hepatic Failure|282.31|938.00
00338|Plasmapheresis -Therapeutic|112.59|388.00
00339|Master's 2 step - technical fee|32.89|97.10
00340|Scanning of 8 hour electrocardiogram|70.11|230.00
00341|Scanning of 8 hour electrocardiogram - professional fee|44.04|151.00
00342|Scanning of 8 hour electrocardiogram - technical fee|26.07|80.30
00343|Cardiac Screening|4.56|19.00
00344|Cardiac Screening- professional fee|2.28|10.95
00345|Cardiac Screening-technical fee|2.28|10.95
00347|Scanning of 24 hr. E.C.G.-professional fee|64.86|220.00
00348|Scanning of 24 hr. E.C.G.- technical fee|24.33|80.30
00349|Scanning of 24 hr. E.C.G. - Level 1|53.12|176.00
00350|Dialysis - Acute Renal, hemodialysis|456.44|1491.00
00351|Dialysis - Blood, Repeat|171.53|566.00
00352|Dialysis Vein Dissection|115.39|376.00
00353|Pacemaker testing - single chamber (technical fee)|22.68|67.20
00354|Pacemaker testing - dual chamber (technical fee)|45.36|135.00
00355|Dialysis - Acute Renal Failure, Peritoneal|341.49|1115.00
00356|Peritoneal Dialysis Subsequent|44.86|151.00
00357|Trans-esophageal echocardiography|86.33|145.00
00358|Dialysis - Chronic Renal (hemodialysis)|44.86|151.00
00359|Dialysis - Peritoneal - subsequent|44.86|151.00
00361|Dialysis - Home Supervision|54.23|184.00
00362|Event/unmonitored loop recorders (first strip) - Professional fee|35.52|97.70
00363|Scanning of 24-hr. E.C.G. - Level 2|39.83|135.00
00364|Scanning of 24-hr. E.C.G. - Level 3|26.63|88.60
00365|Scanning of 24-hr. E.C.G. - Level 4|13.31|44.55
00366|Intra-cardiac electrophysiological mapping - initial st|761.24|2507.00
00368|Esophageal or intra-atrial electrophysiological study|113.80|391.00
00369|Event/unmonitored loop recorders - each additional strip (per strip)|17.76|51.10
00370|Ooesophageal dilation - first|55.76|165.00
00371|Ooesophageal dilation - repeat|33.67|99.80
00372|Bone mineral content|38.01|145.00
00373|Colonoscopy - biopsy|229.07|680.00
00374|Colonoscopy - removal of polyp|342.47|1014.00
00381|Cancer chemotherapy, high intensity|146.10|427.00
00382|Cancer chemotherapy-major|85.69|267.00
00383|Cancer chemotherapy, limited|48.97|135.00
00385|Catheter ablation - AV node|930.31|2699.00
00386|Catheter ablation of SVT|1422.82|4126.00
00387|Catheter ablation of VT|1532.27|4445.00
00388|EP study - repeat, diagnostic|328.34|953.00
00389|Catheter ablation - assistant's fee|136.81|395.00
00390|Care of Renal Transplant by nephrologist|1015.65|2915.00
00391|Echocardiogram - 2-D/ M-Mode|141.42|418.00
00392|Event/unmonitored loop recorders - technical fee|42.68|117.00
00393|Percutaneous Endoscopically Placed Feeding Tube|159.28|459.00
00394|PEG procedure-assistants fee|109.56|316.00
00395|Eosinophils - secretion smear|7.07|20.90
00396|Examination - feces - cell count|5.14|15.25
00397|Examination - feces - microscopic, fat|5.22|15.40
00399|Misc.|850.24|
00405|Visit - Emergency - Neurology|79.14|195.00
00406|Directive care - Neurology|36.61|61.90
00407|Visit - Office - Neurology|36.60|64.20
00408|Visit - Hospital - Neurology|36.61|48.00
00409|Visit - Home - Neurology|39.63|96.10
00410|Consultation - Neurology|145.47|338.00
00411|Consultation - Neurology - limited|73.21|170.00
00413|Electroencephalogram - interpretation - technical fee|76.30|198.00
00415|Electroencephalogram and interpretation|112.67|265.00
00416|Electroencephalogram - interpretation|33.35|54.20
00417|Electrocorticography|223.90|616.00
00418|Activating Agent by electroencephalographer|21.95|59.80
00419|Electroclinical detailed interpretation of seizures|395.18|1071.00
00420|Short study of electroclinical interpretation of seizures|203.49|546.00
00421|Electrocorticography with functional mapping in awake craniotomy|482.49|1240.00
00424|Botulinum Toxin Injections|114.83|304.00
00426|Electroencephalogram - sleep only|149.39|381.00
00427|Electroencephalogram - sleep only - professional fee|39.53|91.50
00428|Electroencephalogram - sleep only - technical fee|112.50|291.00
00499|Misc.|632.71|
00505|Visit - Emergency - Paediatrics|89.20|176.00
00506|Directive care - Paediatrics|38.23|77.30
00507|Visit - Office - Paediatrics|43.32|80.30
00508|Visit - Hospital - Paediatrics|34.26|52.20
00509|Visit - Home - Paediatrics|56.61|117.00
00510|Consultation - Paediatrics|158.25|309.00
00511|Consultation - complex behavioral, developmental or psychiatric condition in a child|225.00|517.00
00512|Consultation - Paediatrics - limited|76.75|156.00
00513|Group counselling - Paediatrics - 2 or more patients - first full hour|93.08|253.00
00514|Counselling - prolonged - Paediatrics|59.36|156.00
00515|Group counselling - Paediatrics - 2 or more patients - second hour - per 1/2 hour|46.53|125.00
00516|Newborn Care in Hospital Paediatrician||206.00
00517|Periodic health examinations - infants||107.00
00519|Periodic health examinations - children & adolescents||120.00
00520|Adoption - assessment and examination prior to||426.00
00523|Exchange transfusion - procedural fee|340.44|759.00
00525|Infusion, Intra-arterial|71.04|148.00
00526|Infusion Intravenous in Infants|42.49|104.00
00527|Electrocardiogram and Interpretation Office (Paed.)|25.93|53.30
00528|Electrocardiogram and Interpretation Home (Paed.)|36.05|82.50
00529|Electrocardiogram, Interpretation only, Paed.|9.07|21.70
00530|Graded exercise test - Paediatrics (technical fee)|32.03|74.70
00531|Graded exercise test - Paediatrics (total fee)|78.73|182.00
00532|Electrocardiogram and Interpretation Children - < 2 years|42.49|86.40
00533|Electrocardiogram and Interpretation - professional fee|9.97|21.70
00534|Electrocardiogram and Interpretation - technical fee|32.52|65.90
00535|Graded exercise test - Paediatrics (professional fee)|46.70|108.00
00537|Rectal manometry|117.81|275.00
00538|Esophageal manometry|176.18|396.00
00539|Rectal suction biopsy|78.95|179.00
00540|Intra-esophageal pH study|182.27|412.00
00599|Misc.|578.74|
00605|Visit - Emergency - Psychiatry|123.60|234.00
00607|Visit - Office - Psychiatry|39.75|72.70
00608|Visit - Hospital - Psychiatry|46.62|83.40
00609|Visit - Home - Psychiatry|61.88|116.00
00610|Consultation - Psychiatry|185.95|351.00
00613|Geriatric consultation (patients of age 75 years or older)|256.46|486.00
00614|Consultation - geriatric - repeat or limited - Psychiatry|128.21|245.00
00615|Consultation - Hospital/institution in-patient or home|204.54|387.00
00622|Consultation - Psychiatry - Emotionally disturbed child|320.65|602.00
00623|Consultation - Psychiatry - disturbed family (3 or more members)|320.65|602.00
00624|Evaluation family member, Psychiatry|72.99|138.00
00625|Consultation - Psychiatry - repeat|93.91|176.00
00626|Consultation - Psychiatry - Emotionally disturbed child - repeat|160.33|305.00
00627|Consultation - Psychiatry - disturbed family (3 or more members) - repeat|160.33|305.00
00630|Psychotherapy - individ. (office or out-patient) per 1/2 hr|79.46|138.00
00631|Psychotherapy individual (office or out-patient) per 3/4 hr|110.74|207.00
00632|Psychotherapy individual (office or out-patient) per 1 hr|141.81|276.00
00633|Psychotherapy family per 1/2 hr|84.68|148.00
00635|Psychotherapy family per 3/4 hr|118.01|220.00
00636|Psychotherapy family per hour|151.19|294.00
00641|Electroencephalotherapy - Psychiatry|70.66|135.00
00643|Environmental intervention - per half hour - psychiatric patient||116.00
00644|Environmental intervention - per half hour - disturbed child||116.00
00645|Patient management conference - 15 mins.|39.75|74.80
00650|Psychotherapy, medical - individual - per 1/2 hr|93.26|161.00
00651|Psychotherapy, medical - individual - per 3/4 hr|129.98|246.00
00652|Psychotherapy, medical - individual - per 1 hr|166.56|323.00
00655|Interpreting or explaining results - per half hour||116.00
00663|Group Psychotherapy -Three patients - per patient, per 1/2 hour|27.09|49.50
00664|Group Psychotherapy -Four patients - per patient, per 1/2 hour|21.90|38.55
00665|Group Psychotherapy - Five patients - per patient, per 1/2 hour|18.80|31.65
00666|Group Psychotherapy - Six patients - per patient, per 1/2 hour|16.74|27.90
00667|Group Psychotherapy - Seven patients - per patient, per 1/2 hour|15.26|24.80
00668|Group Psychotherapy - Eight patients - per patient, per 1/2 hour|14.16|22.40
00669|Group Psychotherapy - Nine patients - per patient, per 1/2 hour|13.29|20.90
00670|Group Psychotherapy - Ten patients - per patient, per 1/2 hour|12.59|19.35
00699|Misc.|682.87|
00700|Bronchoscopy Diagnostic|77.71|210.00
00701|Direct laryngoscopy|36.63|101.00
00702|Bronchoscopy with biopsy|124.46|386.00
00703|Culdoscopy or open colpotomy|124.74|362.00
00704|Cystoscopy with dilatation, biopsy, fulguration or stent removal|93.50|174.00
00705|Cystoscopy w/ catheterization of ureters|98.33|184.00
00706|Oesophagoscopy with biopsy|104.85|341.00
00707|Gastroscopy including oesophagoscopy|86.33|289.00
00708|Gastroscopy|84.45|274.00
00709|Oesophagoscopy|72.61|200.00
00710|Mediastinoscopy or anterior mediastinotomy|154.52|241.00
00711|Biopsy - Gastric Diagnostic|26.40|87.50
00715|Sigmoidoscopy with Biopsy|35.32|104.00
00716|Sigmoidoscopy - flexible - diagnostic|58.47|191.00
00717|Micro-laryngoscopy|73.25|202.00
00718|Flexible sigmoidoscopy with biopsy|75.33|244.00
00719|Thoracoscopy|136.87|337.00
00721|Myelogram Diagnostic|39.37|80.20
00722|Arteriography, operative|68.44|223.00
00723|Sialogram or galactograms injection|39.37|75.70
00724|Air Insufflation - pre-sacral|34.89|75.70
00727|Salpingogram Diagnostic|64.26|128.00
00728|Orthodiagram Diagnostic|11.43|30.90
00729|Fluoroscopy Chest Diagnostic|10.90|35.70
00730|Bronchogram catheterization|24.46|53.10
00731|Biopsy - Duodenal|75.33|246.00
00732|Cysto-Urethrogram, Voiding|17.56|29.15
00733|Intra-osseous venogram|50.26|107.00
00734|Lymphangiography, surgical|116.61|263.00
00735|Laryngogram|24.78|73.40
00736|Bronchial Brushing in conjunction with bronchoscopy|65.45|210.00
00738|Biliary Calculi - Removal|183.46|374.00
00739|Mediastinal biopsy|79.83|160.00
00740|Biopsy - Needle - Liver|78.77|128.00
00741|Biopsy - Needle - Splenic|78.77|128.00
00742|Biopsy - Needle - Renal|79.83|176.00
00743|Breast lesion, non-palpable localizing|84.04|179.00
00744|Biopsy - Needle - Thyroid|46.02|144.00
00745|Peripheral or subcutaneous lymph node biopsy|12.08|33.35
00746|Reduction of intussusception using hydrostatic pressure|86.81|175.00
00747|Prostate biopsy|19.38|43.85
00748|Biopsy - Needle - Bone (under LA)|36.09|102.00
00749|Biopsy - Needle - Parietal Pleural|46.02|144.00
00750|Lumbar Puncture|25.14|80.00
00751|Aspiration Pericardium|43.58|144.00
00752|Cisternal Puncture|34.21|75.70
00753|Puncture Sternal|35.32|104.00
00754|Tap Subdural Infant|23.32|70.30
00755|Artery Puncture|6.25|21.75
00757|Aspiration Other Joints|11.42|30.90
00758|Pneumoperitoneum|23.32|70.30
00759|Chest Aspiration Diagnostic|21.67|70.30
00760|Paracentesis (abdominal)|23.04|50.80
00761|Aspiration Bursa or Cyst|13.92|90.50
00762|Allergy Sensitivity Tests - scratch test (per antigen)|1.03|5.00
00763|Allergy Sensitivity Tests - scratch test (child <5 yrs) (per antigen)|2.25|5.35
00764|Allergy Sensitivity Tests - intracutaneous test (per test)|2.08|7.15
00765|Allergy Sensitivity Tests - annual maximum (scratch or intracutaneous)|33.37|115.00
00767|Patch Testing|1.28|5.30
00768|Photopatch Test - per test|4.93|15.70
00769|Photopatch Test - annual maximum|49.33|142.00
00770|Pelvic examination under GA|25.08|73.00
00771|Retinal diagnostic examination|19.69|64.20
00774|Secretin Pancreazymin Stimulation Test|81.08|246.00
00775|Hydrotubation|30.79|89.80
00776|Fetal scalp sampling|30.79|89.80
00780|Diagnostic Schirmer test|12.89|42.10
00782|Aspiration Pouch of Douglas|23.92|69.60
00783|Huhners test|30.79|89.80
00784|Cervix punch biopsy|12.01|35.00
00785|Endometrial biopsy for infertility|30.79|89.80
00786|Aspiration Pouch of Douglas|44.73|124.00
00787|Amniocentesis, transabdominal|65.97|193.00
00788|Oesophageal, Motility Test - technical fee|68.05|219.00
00789|Peritoneal Lavage|84.08|205.00
00790|Foetal heart monitoring - antepartum - professional fee|11.45|38.35
00791|Histamine Test|18.47|56.20
00792|Cysto-Ureterogram - Technical fee|11.17|25.85
00793|Cysto-Ureterogram - Interpretation fee|5.58|13.75
00794|Chorionic villus sampling|91.57|267.00
00797|Oesophageal, Motility Test|125.59|409.00
00798|Oesophageal, Motility Test - professional fee|57.54|187.00
00799|Transurethral ureterorenoscopy , brush biopsy, C & P|155.07|352.00
00800|Transurethral ureterorenoscopy with x-ray control- C & P|275.00|528.00
00801|Intra-Arterial Cannulation|21.67|70.30
00802|Urethogram|38.77|87.80
00803|Loopogram|48.71|109.00
00804|Bernstein acid perfusion tests|50.38|163.00
00805|Tuttles pH Probe|45.58|124.00
00806|Bernstein Acid + Tuttles pH Tests|70.64|210.00
00807|Diagnostic Hysteroscopy|89.18|258.00
00808|Diagnostic Hysteroscopy with biopsy(s)|136.48|395.00
00809|Retrograde Pancreatography|210.93|682.00
00810|Catheterization Right Heart|162.26|527.00
00811|Joint injection, aspiration or arthrogram|45.58|79.70
00812|Angiocardiogram Selective|54.45|176.00
00813|Ergonovine testing, coronary artery spasm|77.62|256.00
00814|Dye Dilution Studies Cardiac|54.45|176.00
00815|Laparoscopic biopsies/lysis of adhesions|43.97|128.00
00816|Hydrogen Ion Study|28.40|87.50
00817|Oesophageal pH study - technical fee|12.21|39.70
00818|Oesophageal pH study - professional fee|40.04|130.00
00819|Diagnostic vaginoscopy under GA|89.18|258.00
00820|Acid infusion test (Bernstein)|25.19|81.70
00821|Bernstein acid perfusion tests - technical fee|25.19|81.70
00822|Tuttles pH Probe - professional fee|22.79|61.90
00823|Tuttles pH Probe - technical fee|22.79|61.90
00824|Tuttles pH + Bernstein Acid Tests- professional fee|35.32|104.00
00825|Tuttles pH + Bernstein Acid Tests - technical fee|35.32|104.00
00826|Biopsy - pancreas|74.81|242.00
00827|Catheterization Left Heart Retrograde|129.78|420.00
00830|Catheterization Trans-septal - Left|174.88|392.00
00835|Ventricular Puncture transthoracic|70.47|210.00
00836|Ventricular puncture, transthoracic - surgeons fee|75.75|244.00
00839|Intra-coronary streptokinase thrombolysis|353.16|1053.00
00840|Percutaneous transluminal coronary angioplasty|369.39|1182.00
00841|Angiography Direct Coronary|194.74|627.00
00842|Percutaneous transluminal coronary angioplasty, additional|185.37|596.00
00843|Abdominal aortic arteriography; selective|80.40|165.00
00844|Biopsy - needle - salivary gland|49.44|160.00
00845|Cardiology Assistant|54.45|176.00
00846|Cardiology Assistant - after one hour|10.90|35.70
00847|Arteriography Selective thoracic aortic branch|130.35|267.00
00848|Myocardial perfusion study|77.39|235.00
00853|Venacavogram - Superior|19.32|50.80
00854|Venacavogram - Inferior|92.58|187.00
00855|Catheterization, Vena Cava|80.40|165.00
00856|Catheterization, other|53.47|109.00
00857|Cholangiogram Percutaneous Transhepatic|101.09|187.00
00859|Splenoportogram - by whatever means|91.90|300.00
00862|His Bundle Recording|162.26|527.00
00866|Cavernosometry/cavernosography|77.53|174.00
00868|Gastrostomy gastrojejunostomy - Percutaneous|220.33|678.00
00869|Manometry - anal - adult|57.54|187.00
00871|Pulse Tracing Intravascular|54.45|176.00
00874|Urethral profilometry (water or gas)|19.38|43.90
00875|Uroflowimetry|31.02|70.30
00876|Video dynamics (full study)|108.55|247.00
00877|Nocturnal penile tumescence monitoring|31.02|70.30
00878|Cystometry/pelvic floor EMG|46.52|106.00
00880|Portal Pressures - hepatic vein wedge|58.64|176.00
00881|Portal Pressures - percutaneous, splenic|46.93|144.00
00882|Portal Pressures - splenoportogram|20.93|63.30
00885|Digital angiography - peripheral injection|41.87|82.10
00886|Digital angiography - central injection|82.82|166.00
00888|Ventriculogram - without ventricular access|251.48|529.00
00889|Ventriculogram/ventricular access|125.75|265.00
00890|Aortogram Abdominal|92.58|187.00
00891|Arteriogram - bilateral|137.56|304.00
00892|Arteriogram - unilateral|91.48|209.00
00893|Arteriogram - femoral or axillary|70.82|152.00
00894|Arteriogram - cerebral|172.47|380.00
00896|Arteriography Pulmonary|112.38|257.00
00897|Aortogram Thoracic|133.08|272.00
00898|Balloon Septostomy|251.39|517.00
00899|Misc. (procedural cardiology)|558.63|
00900|Electrodiagnosis, extensive examination|117.75|338.00
00901|Electrodiagnosis, limited examination|78.75|236.00
00902|Electrodiagnosis, short examination|39.25|115.00
00905|Facial Palsy, Nerve conduction|6.19|17.70
00906|Nerve conduction, Facial Palsy, maximum|43.09|117.00
00907|Endoscopic exam of sinus|32.13|88.90
00908|Endoscopic exam and biopsy of sinus|51.40|142.00
00909|Flexible fiberoptic nasopharyngolaryngoscopy|37.96|104.00
00910|Overnight home oximetry - professional fee|27.36|83.20
00911|Overnight home oximetry - technical fee|15.32|44.00
00914|Sphenoidal Electrodes Insertion|42.56|117.00
00915|Sodium Amytal, Carotid Injection|95.62|260.00
00919|Impedance Plethysmography - professional fee|6.22|17.60
00920|Impedance Plethysmography - technical fee|31.19|86.90
00921|Varicocele and/or uterine artery embolization-unilateral|360.90|769.00
00922|Decamethonium test|44.21|104.00
00923|Electrodiagnostic Testing|19.90|57.30
00924|Echo-encephalometry - interpretation|11.73|35.70
00925|Varicocele and/or uterine artery embolization-unilateral|501.79|1071.00
00926|Orbital Electrodes, Insertion|144.27|387.00
00927|Decamethonium test - Diagnostic|33.67|110.00
00928|Respiratory Functions - Spirometry - with FVC, FEV(i), FVC(i), FVC Ratio|12.52|40.30
00929|Respiratory Functions - Spirometry - before and after bronchodilators|18.54|60.30
00930|Peak expiratory flow rate|5.44|19.00
00931|Lung Volumes - professional fee|13.90|46.30
00932|Lung Volumes - technical fee|13.90|46.30
00933|Spirometry - forced expiratory - professional fee|10.90|35.70
00934|Spirometry - forced expiratory - technical fee|10.90|35.70
00935|Spirometry - forced expiratory - before and after bronchodilators - professional fee|12.52|40.30
00936|Spirometry - forced expiratory - before and after bronchodilators - technical fee|13.90|46.30
00937|Flow Volume logs - professional fee|10.90|35.70
00938|Flow Volume logs - technical fee|17.85|60.30
00940|Flow Volume logs - before and after bronchodilators - professional fee|13.90|46.30
00941|Flow Volume logs - before and after bronchodilators - technical fee|26.40|87.50
00942|Diffusion studies with Carbon Monoxide - professional fee|14.82|48.85
00943|Diffusion studies with Carbon Monoxide - technical fee|12.62|29.05
00944|Tilt table testing|284.56|924.00
00945|Pulmonary function studies - detailed - professional fee|41.24|134.00
00946|Pulmonary function studies - detailed - technical fee|39.51|129.00
00947|Tilt table testing - prof fee|175.12|502.00
00948|Tilt table testing - tech fee|109.45|380.00
00950|Progressive exercise test - professional fee|21.67|70.30
00951|Progressive exercise test - technical fee|31.97|104.00
00952|Ventilation at rest and exercise with blood gas - professional fee|26.45|87.50
00953|Ventilation at rest and exercise with blood gas - technical fee|42.74|142.00
